yyyy-mm,departure_port,departure_lon,departure_lat,arrival_port,arrival_lon,arrival_lat,route,nonimal_fare_(AUD),real_fare_(AUD),normalized_nominal_fare,normalized_real_fare
2017-Jun,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,98,121,0.0398936170212766,0.04237824161922834
2017-Jun,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,108,133,0.04654255319148936,0.04996837444655281
2017-Jun,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,178,219,0.09308510638297872,0.10436432637571158
2017-Jun,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,338,416,0.19946808510638298,0.22896900695762176
2017-Jun,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,138,170,0.06648936170212766,0.07337128399746995
2017-Jun,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,418,514,0.2526595744680851,0.290955091714105
2017-Jul,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,470,574,0.2872340425531915,0.3289057558507274
2017-Jul,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,170,208,0.08776595744680851,0.09740670461733081
2017-Jul,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,444,542,0.2699468085106383,0.30866540164452877
2017-Jul,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,468,572,0.2859042553191489,0.32764073371283997
2017-Jul,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,110,134,0.047872340425531915,0.05060088551549652
2017-Jul,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,308,376,0.17952127659574468,0.2036685641998735
2017-Jul,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,138,169,0.06648936170212766,0.07273877292852625
2017-Jul,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,396,484,0.23803191489361702,0.2719797596457938
2017-Jul,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,218,266,0.1196808510638298,0.13409234661606578
2017-Jul,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,384,469,0.2300531914893617,0.2624920936116382
2017-Jul,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,188,230,0.09973404255319149,0.11132194813409235
2017-Jul,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,458,560,0.27925531914893614,0.3200506008855155
2017-Jul,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,120,147,0.05452127659574468,0.058823529411764705
2017-Jul,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,323,395,0.18949468085106383,0.21568627450980393
2017-Jul,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,238,291,0.13297872340425532,0.14990512333965844
2017-Jul,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,578,706,0.35904255319148937,0.41239721695129666
2017-Jul,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,740,904,0.46675531914893614,0.5376344086021505
2017-Jul,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,518,633,0.3191489361702128,0.36622390891840606
2017-Jul,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,100,122,0.041223404255319146,0.043010752688172046
2017-Jul,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,100,122,0.041223404255319146,0.043010752688172046
2017-Jul,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,174,213,0.09042553191489362,0.10056925996204934
2017-Jul,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,318,389,0.18617021276595744,0.21189120809614168
2017-Jul,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,138,169,0.06648936170212766,0.07273877292852625
2017-Jul,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,338,413,0.19946808510638298,0.22707147375079065
2017-Jan,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,180,222,0.09441489361702128,0.1062618595825427
2017-Jan,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,460,567,0.28058510638297873,0.32447817836812143
2017-Jan,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,340,419,0.20079787234042554,0.23086654016445288
2017-Jan,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,114,140,0.05053191489361702,0.05439595192915876
2017-Jan,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,348,429,0.20611702127659576,0.23719165085388993
2017-Jan,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,130,160,0.061170212765957445,0.06704617330803289
2017-Jan,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,574,707,0.35638297872340424,0.41302972802024035
2017-Jan,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,344,424,0.20345744680851063,0.23402909550917142
2017-Jan,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,224,276,0.12367021276595745,0.14041745730550284
2017-Jan,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,340,419,0.20079787234042554,0.23086654016445288
2017-Jan,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,178,219,0.09308510638297872,0.10436432637571158
2017-Jan,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,544,670,0.33643617021276595,0.38962681846932323
2017-Jan,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,118,145,0.05319148936170213,0.05755850727387729
2017-Jan,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,294,362,0.1702127659574468,0.19481340923466162
2017-Jan,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,290,357,0.1675531914893617,0.19165085388994307
2017-Jan,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,328,404,0.19281914893617022,0.22137887413029728
2017-Jan,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,504,621,0.3098404255319149,0.3586337760910816
2017-Jan,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,350,431,0.2074468085106383,0.23845667299177736
2017-Jan,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,140,172,0.0678191489361702,0.07463630613535736
2017-Jan,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,154,190,0.07712765957446809,0.08602150537634409
2017-Jan,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,314,387,0.18351063829787234,0.21062618595825428
2017-Jan,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,338,416,0.19946808510638298,0.22896900695762176
2017-Jan,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,128,158,0.0598404255319149,0.06578115117014548
2017-Jan,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,378,466,0.22606382978723405,0.2605945604048071
2017-Feb,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,170,209,0.08776595744680851,0.09803921568627451
2017-Feb,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,460,567,0.28058510638297873,0.32447817836812143
2017-Feb,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,384,473,0.2300531914893617,0.265022137887413
2017-Feb,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,124,153,0.057180851063829786,0.06261859582542695
2017-Feb,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,308,379,0.17952127659574468,0.20556609740670462
2017-Feb,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,158,195,0.0797872340425532,0.08918406072106262
2017-Feb,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,630,776,0.39361702127659576,0.4566729917773561
2017-Feb,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,390,480,0.23404255319148937,0.269449715370019
2017-Feb,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,228,281,0.12632978723404256,0.14358001265022138
2017-Feb,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,349,430,0.20678191489361702,0.23782416192283365
2017-Feb,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,158,195,0.0797872340425532,0.08918406072106262
2017-Feb,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,498,613,0.3058510638297872,0.35357368753953194
2017-Feb,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,114,140,0.05053191489361702,0.05439595192915876
2017-Feb,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,350,431,0.2074468085106383,0.23845667299177736
2017-Feb,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,290,357,0.1675531914893617,0.19165085388994307
2017-Feb,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,513,632,0.3158244680851064,0.3655913978494624
2017-Feb,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,563,693,0.3490691489361702,0.40417457305502846
2017-Feb,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,409,504,0.2466755319148936,0.2846299810246679
2017-Feb,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,100,123,0.041223404255319146,0.04364326375711575
2017-Feb,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,128,158,0.0598404255319149,0.06578115117014548
2017-Feb,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,230,283,0.1276595744680851,0.14484503478810878
2017-Feb,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,348,429,0.20611702127659576,0.23719165085388993
2017-Feb,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,138,170,0.06648936170212766,0.07337128399746995
2017-Feb,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,348,429,0.20611702127659576,0.23719165085388993
2017-Dec,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,484,588,0.29654255319148937,0.3377609108159393
2017-Dec,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,378,459,0.22606382978723405,0.25616698292220114
2017-Dec,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,520,631,0.3204787234042553,0.36495888678051863
2017-Dec,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,418,508,0.2526595744680851,0.28716002530044277
2017-Dec,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,134,163,0.06382978723404255,0.068943706514864
2017-Dec,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,528,641,0.3257978723404255,0.3712839974699557
2017-Dec,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,408,495,0.24601063829787234,0.27893738140417457
2017-Dec,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,432,525,0.261968085106383,0.29791271347248577
2017-Dec,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,318,386,0.18617021276595744,0.20999367488931056
2017-Dec,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,523,635,0.3224734042553192,0.3674889310562935
2017-Dec,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,178,216,0.09308510638297872,0.10246679316888045
2017-Dec,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,680,826,0.42686170212765956,0.4882985452245414
2017-Dec,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,184,223,0.09707446808510638,0.1068943706514864
2017-Dec,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,326,396,0.19148936170212766,0.21631878557874762
2017-Dec,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,304,369,0.1768617021276596,0.19924098671726756
2017-Dec,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,698,847,0.43882978723404253,0.5015812776723593
2017-Dec,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,764,928,0.48271276595744683,0.5528146742567995
2017-Dec,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,408,495,0.24601063829787234,0.27893738140417457
2017-Dec,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,168,204,0.08643617021276596,0.09487666034155598
2017-Dec,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,140,170,0.0678191489361702,0.07337128399746995
2017-Dec,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,378,459,0.22606382978723405,0.25616698292220114
2017-Dec,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,498,605,0.3058510638297872,0.3485135989879823
2017-Dec,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,288,350,0.16622340425531915,0.18722327640733713
2017-Dec,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,658,799,0.4122340425531915,0.4712207463630613
2017-Aug,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,444,542,0.2699468085106383,0.30866540164452877
2017-Aug,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,214,261,0.11702127659574468,0.13092979127134724
2017-Aug,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,478,584,0.2925531914893617,0.33523086654016443
2017-Aug,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,380,464,0.22739361702127658,0.2593295382669197
2017-Aug,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,90,110,0.034574468085106384,0.03542061986084757
2017-Aug,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,308,376,0.17952127659574468,0.2036685641998735
2017-Aug,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,118,144,0.05319148936170213,0.056925996204933584
2017-Aug,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,396,484,0.23803191489361702,0.2719797596457938
2017-Aug,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,248,303,0.13962765957446807,0.15749525616698293
2017-Aug,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,332,406,0.19547872340425532,0.2226438962681847
2017-Aug,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,130,159,0.061170212765957445,0.06641366223908918
2017-Aug,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,531,649,0.32779255319148937,0.3763440860215054
2017-Aug,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,90,110,0.034574468085106384,0.03542061986084757
2017-Aug,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,290,354,0.1675531914893617,0.18975332068311196
2017-Aug,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,238,291,0.13297872340425532,0.14990512333965844
2017-Aug,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,498,608,0.3058510638297872,0.3504111321948134
2017-Aug,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,744,909,0.46941489361702127,0.540796963946869
2017-Aug,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,368,450,0.21941489361702127,0.2504743833017078
2017-Aug,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,78,95,0.026595744680851064,0.025932953826691967
2017-Aug,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,104,127,0.043882978723404256,0.046173308032890575
2017-Aug,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,208,254,0.11303191489361702,0.1265022137887413
2017-Aug,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,308,376,0.17952127659574468,0.2036685641998735
2017-Aug,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,110,134,0.047872340425531915,0.05060088551549652
2017-Aug,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,258,315,0.14627659574468085,0.1650853889943074
2017-Apr,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,538,661,0.3324468085106383,0.38393421884882983
2017-Apr,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,180,221,0.09441489361702128,0.105629348513599
2017-Apr,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,473,582,0.2892287234042553,0.33396584440227706
2017-Apr,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,330,406,0.19414893617021275,0.2226438962681847
2017-Apr,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,98,121,0.0398936170212766,0.04237824161922834
2017-Apr,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,318,391,0.18617021276595744,0.2131562302340291
2017-Apr,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,134,165,0.06382978723404255,0.07020872865275142
2017-Apr,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,450,553,0.27393617021276595,0.31562302340290954
2017-Apr,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,248,305,0.13962765957446807,0.15876027830487033
2017-Apr,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,334,411,0.19680851063829788,0.22580645161290322
2017-Apr,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,168,207,0.08643617021276596,0.0967741935483871
2017-Apr,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,598,735,0.3723404255319149,0.4307400379506641
2017-Apr,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,120,148,0.05452127659574468,0.05945604048070841
2017-Apr,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,350,430,0.2074468085106383,0.23782416192283365
2017-Apr,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,250,307,0.14095744680851063,0.16002530044275776
2017-Apr,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,478,588,0.2925531914893617,0.3377609108159393
2017-Apr,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,638,784,0.39893617021276595,0.46173308032890575
2017-Apr,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,324,398,0.1901595744680851,0.21758380771663505
2017-Apr,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,94,116,0.03723404255319149,0.0392156862745098
2017-Apr,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,94,116,0.03723404255319149,0.0392156862745098
2017-Apr,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,190,234,0.10106382978723404,0.11385199240986717
2017-Apr,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,408,502,0.24601063829787234,0.28336495888678054
2017-Apr,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,138,170,0.06648936170212766,0.07337128399746995
2017-Apr,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,304,374,0.1768617021276596,0.20240354206198607
2016-Sep,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,280,348,0.16090425531914893,0.1859582542694497
2016-Sep,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,460,572,0.28058510638297873,0.32764073371283997
2016-Sep,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,464,577,0.28324468085106386,0.3308032890575585
2016-Sep,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,164,204,0.08377659574468085,0.09487666034155598
2016-Sep,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,438,545,0.26595744680851063,0.3105629348513599
2016-Sep,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,204,254,0.11037234042553191,0.1265022137887413
2016-Sep,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,564,702,0.3497340425531915,0.4098671726755218
2016-Sep,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,438,545,0.26595744680851063,0.3105629348513599
2016-Sep,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,238,296,0.13297872340425532,0.15306767868437698
2016-Sep,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,338,421,0.19946808510638298,0.23213156230234028
2016-Sep,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,284,353,0.16356382978723405,0.18912080961416824
2016-Sep,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,548,682,0.3390957446808511,0.3972169512966477
